Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F
"176","Timor-Leste","1314","Botanic.Produc&Biologic.","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.160000","Q",,,,,,,,,,,,,,,,
"176","Timor-Leste","1327","Other Herbicides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","Q","0.200000","Q","0.020000","Q","0.070000","Q",,,"0.010000","Q","0.300000","Q","0.500000","Q",,,,,,,,,,,,
"176","Timor-Leste","1333","Dithiocarbamates","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","Q",,,,,"0.040000","Q",,,,,,,,,,,,,,,,,,,,
"176","Timor-Leste","1334","Benzimidazoles","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.320000","Q",,,,,,,,,,,,,,,,
"176","Timor-Leste","1337","Other Fungicides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.200000","Q",,,,,,,,,,,,
"176","Timor-Leste","1344","Others-SeedTreat Ins","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.110000","Q",,,,,,,,,,,,,,,,
"176","Timor-Leste","1341","Plant Growth Regulators","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.090000","Q",,,,,,,,,,,,,,,,
"176","Timor-Leste","1346","Anticoagulants","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","Q",,,,,,,,,"0.200000","Q","0.100000","Q",,,,,,,,,,,,,,
"176","Timor-Leste","1357","Pesticides (total)","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,"0.060000","A","2.300000","A","0.820000","A","0.700000","A",,,"2.470000","A","1.390000","A","1.780000","A",,,,,,,,,,,,
"176","Timor-Leste","1309","Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,"0.030000","Q","2.100000","Q","0.800000","Q","0.590000","Q",,,"1.740000","Q","0.990000","Q","1.080000","Q",,,,,,,,,,,,
"176","Timor-Leste","1320","Herbicides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","Q","0.200000","Q","0.020000","Q","0.070000","Q",,,"0.010000","Q","0.300000","Q","0.500000","Q",,,,,,,,,,,,
"176","Timor-Leste","1331","Fungicides&Bactericides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","Q",,,,,"0.040000","Q",,,"0.320000","Q",,,"0.200000","Q",,,,,,,,,,,,
"176","Timor-Leste","1353","Seed Treatm Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.110000","Q",,,,,,,,,,,,,,,,
"176","Timor-Leste","1356","Plant Growth Regulators","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.090000","Q",,,,,,,,,,,,,,,,
"176","Timor-Leste","1345","Rodenticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","Q",,,,,,,,,"0.200000","Q","0.100000","Q",,,,,,,,,,,,,,
"217","Togo","1310","Chlorinated Hydrocarbons","5161","Use","tonnes of active ingredients",,,,,"2.000000","Q",,,,,,,,,,,,,,,,,,,,,"120.700000","Q","132.300000","Q","26.100000","Q",,,,,,,,,,,,,,,,,,,,
"217","Togo","1311","Organo-Phosphates","5161","Use","tonnes of active ingredients","313.000000","Q","203.000000","Q","180.000000","Q","196.000000","Q","190.000000","Fm","180.000000","Fm","176.000000","Q",,,,,,,,,,,,,"76.200000","Q","106.340000","Q","34.650000","Q","21.630000","Q","27.530000","Q","3.060000","Q","18.550000","Q","32.800000","Q","11.210000","Q","88.600000","Q","96.900000","Q","101.200000","Q",,
"217","Togo","1312","Carbamates Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.700000","Q","0.600000","Q","0.400000","Q","0.600000","Q","1.700000","Q","0.900000","Q","0.800000","Q","1.700000","Q","1.200000","Q","0.800000","Q",,
"217","Togo","1313","Pyrethroids","5161","Use","tonnes of active ingredients","6.000000","Q","5.000000","Q","5.000000","Q","5.000000","Q","8.000000","Fm","13.000000","Fm","16.000000","Q",,,,,,,,,,,,,"64.660000","Q","205.300000","Q","3.350000","Q","3.400000","Q","3.300000","Q","2.460000","Q","1.200000","Q","7.070000","Q","9.370000","Q","39.300000","Q","49.900000","Q","48.000000","Q",,
"217","Togo","1315","Other Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.170000","Q","1.800000","Q","0.900000","Q","0.600000","Q","39.340000","Q","4.030000","Q","0.020000","Q","9.040000","Q","4.420000","Q","21.500000","Q","23.600000","Q","24.900000","Q",,
"217","Togo","1321","Phenoxy Hormone Products","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,"35.080000","Q","40.120000","Q","38.700000","Q","51.080000","Q","53.600000","Q","47.270000","Q","60.470000","Q","67.920000","Q","41.060000","Q","32.600000","Q","28.100000","Q","15.400000","Q",,
"217","Togo","1322","Triazines","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.110000","Q","26.210000","Q","29.050000","Q","36.150000","Q","20.120000","Q","19.500000","Q","9.700000","Q","8.910000","Q","8.660000","Q","5.100000","Q","3.600000","Q","2.000000","Q",,
"217","Togo","1323","Amides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"289.310000","Q",,
"217","Togo","1326","Urea derivates","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,"17.800000","Q","20.400000","Q","30.500000","Q","40.120000","Q","39.800000","Q","30.710000","Q","22.860000","Q","36.600000","Q","39.110000","Q","29.300000","Q","31.400000","Q","23.600000","Q",,
"217","Togo","1330","Uracil","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,"2.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"217","Togo","1327","Other Herbicides","5161","Use","tonnes of active ingredients","2.000000","Fm","2.000000","Fm","2.000000","Fm","2.000000","Fm","2.000000","Fm","2.000000","Fm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.870000","Q",,
"217","Togo","1333","Dithiocarbamates","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,"10.150000","Q","9.160000","Q","9.200000","Q","8.870000","Q","11.080000","Q","7.350000","Q","12.060000","Q","11.520000","Q","10.270000","Q","11.300000","Q","10.800000","Q","9.400000","Q",,
"217","Togo","1337","Other Fungicides","5161","Use","tonnes of active ingredients","3.000000","Fm","3.000000","Fm","3.000000","Fm","3.000000","Fm","3.000000","Fm","3.000000","Fm","3.000000","Q",,,,,,,,,,,,,"5.700000","Q","1.900000","Q","0.600000","Q",,,,,"3.700000","Q",,,,,"0.970000","Q","3.600000","Q","3.900000","Q","33.850000","Q",,
"217","Togo","1317","Dithiocarbamates-SeedTrF","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,"1.200000","Q","4.570000","Q","0.600000","Q","8.600000","Q","1.600000","Q","1.500000","Q","1.500000","Q","1.510000","Q","2.560000","Q","1.500000","Q","1.300000","Q","0.760000","Q",,
"217","Togo","1343","Pyrethroids-SeedTr Ins","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,"1.000000","Q","1.060000","Q","0.700000","Q","0.800000","Q","1.900000","Q","3.810000","Q","0.900000","Q","4.600000","Q","4.900000","Q","4.200000","Q","3.100000","Q","2.700000","Q",,
"217","Togo","1346","Anticoagulants","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,"11.000000","Q","10.170000","Q","10.160000","Q","15.010000","Q","10.170000","Q","16.150000","Q","12.070000","Q","12.100000","Q","11.440000","Q","11.030000","Q","9.500000","Q","10.200000","Q",,
"217","Togo","1355","Other Pesticides nes","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.700000","Q","25.430000","Q","15.880000","Q","81.920000","Q","53.610000","Q","89.800000","Q","31.160000","Q","49.040000","Q",,,"52.600000","Q","50.800000","Q","51.300000","Q",,
"217","Togo","1357","Pesticides (total)","5161","Use","tonnes of active ingredients","324.000000","A","213.000000","A","192.000000","A","206.000000","A","203.000000","A","198.000000","A","197.000000","A",,,,,,,,,,,,,"414.470000","A","584.760000","A","203.090000","A","268.780000","A","262.450000","A","229.940000","A","172.190000","A","242.010000","A","144.770000","A","302.330000","A","314.100000","A","712.290000","A",,
"217","Togo","1309","Insecticides","5161","Use","tonnes of active ingredients","319.000000","Q","208.000000","Q","187.000000","Q","201.000000","Q","198.000000","Fm","193.000000","Fm","192.000000","Q",,,,,,,,,,,,,"261.730000","Q","445.740000","Q","67.700000","Q","26.230000","Q","70.570000","Q","10.150000","Q","21.470000","Q","49.810000","Q","25.800000","Q","151.100000","Q","171.600000","Q","174.900000","Q",,
"217","Togo","1320","Herbicides","5161","Use","tonnes of active ingredients","2.000000","Fm","2.000000","Fm","2.000000","Fm","2.000000","Fm","2.000000","Fm","2.000000","Fm","2.000000","Q",,,,,,,,,,,,,"92.990000","Q","86.730000","Q","98.250000","Q","127.350000","Q","113.520000","Q","97.480000","Q","93.030000","Q","113.430000","Q","88.830000","Q","67.000000","Fm","63.100000","Fm","429.180000","Q",,
"217","Togo","1331","Fungicides&Bactericides","5161","Use","tonnes of active ingredients","3.000000","Fm","3.000000","Fm","3.000000","Fm","3.000000","Fm","3.000000","Fm","3.000000","Fm","3.000000","Q",,,,,,,,,,,,,"15.850000","Q","11.060000","Q","9.800000","Q","8.870000","Q","11.080000","Q","11.050000","Q","12.060000","Q","11.520000","Q","11.240000","Q","14.900000","Fm","14.700000","Fm","43.250000","Q",,
"217","Togo","1352","Seed Treatm Fungicides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,"1.200000","Q","4.570000","Q","0.600000","Q","8.600000","Q","1.600000","Q","1.500000","Q","1.500000","Q","1.510000","Q","2.560000","Q","1.500000","Q","1.300000","Q","0.760000","Q",,
"217","Togo","1353","Seed Treatm Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,"1.000000","Q","1.060000","Q","0.700000","Q","0.800000","Q","1.900000","Q","3.810000","Q","0.900000","Q","4.600000","Q","4.900000","Q","4.200000","Q","3.100000","Q","2.700000","Q",,
"217","Togo","1345","Rodenticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,"11.000000","Q","10.170000","Q","10.160000","Q","15.010000","Q","10.170000","Q","16.150000","Q","12.070000","Q","12.100000","Q","11.440000","Q","11.030000","Q","9.500000","Q","10.200000","Q",,
"217","Togo","1359","Other Pesticides nes","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.700000","Q","25.430000","Q","15.880000","Q","81.920000","Q","53.610000","Q","89.800000","Q","31.160000","Q","49.040000","Q",,,"52.600000","Q","50.800000","Q","51.300000","Q",,
"219","Tonga","1341","Plant Growth Regulators","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","Q",,,,
"219","Tonga","1357","Pesticides (total)","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.210000","A","15.090000","A",,
"219","Tonga","1309","Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.590000","Q","0.540000","Q",,
"219","Tonga","1320","Herbicides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.020000","Q","9.680000","Q",,
"219","Tonga","1331","Fungicides&Bactericides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.590000","Q","4.870000","Q",,
"219","Tonga","1356","Plant Growth Regulators","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","Q",,,,
"219","Tonga","1345","Rodenticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","Q",,,,
"220","Trinidad and Tobago","1311","Organo-Phosphates","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.680000","Q","233.150000","Q","36.700000","Q","278.800000","Q","375.200000","Q","828.850000","Q",,
"220","Trinidad and Tobago","1312","Carbamates Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.680000","Q","180.900000","Q","55.800000","Q","257.530000","Q","141.460000","Q","115.100000","Q",,
"220","Trinidad and Tobago","1313","Pyrethroids","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.880000","Q","29.730000","Q","11.070000","Q","66.060000","Q","51.960000","Q","13.760000","Q",,
"220","Trinidad and Tobago","1314","Botanic.Produc&Biologic.","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.700000","Q","10.950000","Q","0.140000","Q","24.640000","Q","7.510000","Q","2.340000","Q",,
"220","Trinidad and Tobago","1315","Other Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.600000","Q","104.240000","Q","11.450000","Q","113.650000","Q","136.020000","Q","58.500000","Q",,
"220","Trinidad and Tobago","1321","Phenoxy Hormone Products","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.460000","Q","145.380000","Q","1.250000","Q","147.060000","Q","1.070000","Q","1.430000","Q",,
"220","Trinidad and Tobago","1322","Triazines","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37.700000","Q",,,"52.700000","Q",,,,,,
"220","Trinidad and Tobago","1323","Amides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.710000","Q",,,"84.000000","Q",,,,,,
"220","Trinidad and Tobago","1325","Dinitroanilines","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.000000","Q",,,"24.000000","Q",,,,,,
"220","Trinidad and Tobago","1326","Urea derivates","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.000000","Q",,,,,,,,,,
"220","Trinidad and Tobago","1328","Sulfonyl Ureas","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.000000","Q",,,"9.000000","Q",,,,,,
"220","Trinidad and Tobago","1329","Bipiridils","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.550000","Q","73.880000","Q","36.320000","Q","189.160000","Q","33.860000","Q","32.480000","Q",,
"220","Trinidad and Tobago","1330","Uracil","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.200000","Q",,,"35.200000","Q",,,,,,
"220","Trinidad and Tobago","1327","Other Herbicides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.090000","Q","586.460000","Q","8.910000","Q","323.510000","Q","38.240000","Q","39.470000","Q",,
"220","Trinidad and Tobago","1332","Inorganics","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.890000","Q","108.710000","Q","0.730000","Q","108.410000","Q","6.500000","Q","10.670000","Q",,
"220","Trinidad and Tobago","1333","Dithiocarbamates","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.730000","Q","46.000000","Q",,,"46.000000","Q",,,,,,
"220","Trinidad and Tobago","1334","Benzimidazoles","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.000000","Q","50.450000","Q",,,"50.450000","Q","0.250000","Q","1.000000","Q",,
"220","Trinidad and Tobago","1336","Diazines, Morpholines","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.280000","Q",,,"2.280000","Q",,,,,,
"220","Trinidad and Tobago","1337","Other Fungicides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.140000","Q","286.160000","Q","7.970000","Q","288.760000","Q","64.820000","Q","67.200000","Q",,
"220","Trinidad and Tobago","1341","Plant Growth Regulators","5161","Use","tonnes of active ingredients",,,"2.000000","Q","12.000000","Q","16.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","Q",,,,,,
"220","Trinidad and Tobago","1346","Anticoagulants","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","Q",,,"0.010000","Q","0.010000","Q","0.010000","Q",,
"220","Trinidad and Tobago","1357","Pesticides (total)","5161","Use","tonnes of active ingredients","846.000000","A","1116.000000","A","1088.000000","A","887.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.400000","A","2026.910000","A","170.340000","A","2101.230000","A","856.900000","A","1170.810000","A",,
"220","Trinidad and Tobago","1309","Insecticides","5161","Use","tonnes of active ingredients","227.000000","Q","450.000000","Q","417.000000","Q","212.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.540000","Q","558.970000","Q","115.160000","Q","740.680000","Q","712.150000","Q","1018.550000","Q",,
"220","Trinidad and Tobago","1320","Herbicides","5161","Use","tonnes of active ingredients","436.000000","Q","577.000000","Q","537.000000","Q","580.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.100000","Q","974.330000","Q","46.480000","Q","864.630000","Q","73.170000","Q","73.380000","Q",,
"220","Trinidad and Tobago","1331","Fungicides&Bactericides","5161","Use","tonnes of active ingredients","183.000000","Q","72.000000","Q","96.000000","Q","69.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.760000","Q","493.600000","Q","8.700000","Q","495.900000","Q","71.570000","Q","78.870000","Q",,
"220","Trinidad and Tobago","1356","Plant Growth Regulators","5161","Use","tonnes of active ingredients",,,"2.000000","Q","12.000000","Q","16.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","Q",,,,,,
"220","Trinidad and Tobago","1345","Rodenticides","5161","Use","tonnes of active ingredients",,,"15.000000","Q","26.000000","Q","10.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","Q",,,"0.010000","Q","0.010000","Q","0.010000","Q",,
"222","Tunisia","1310","Chlorinated Hydrocarbons","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"11.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1311","Organo-Phosphates","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"61.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1312","Carbamates Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"30.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1313","Pyrethroids","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"6.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1314","Botanic.Produc&Biologic.","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"0.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1315","Other Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"37.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1316","Mineral Oils","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"18.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1321","Phenoxy Hormone Products","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"98.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1322","Triazines","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"19.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1323","Amides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"1.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1324","Carbamates Herbicides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"0.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1325","Dinitroanilines","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"12.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1326","Urea derivates","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"2.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1327","Other Herbicides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"35.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1332","Inorganics","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"282.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1333","Dithiocarbamates","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"144.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1334","Benzimidazoles","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"12.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1335","Triazoles, Diazoles","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"11.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1336","Diazines, Morpholines","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"6.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1337","Other Fungicides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"114.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1341","Plant Growth Regulators","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"0.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1346","Anticoagulants","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"0.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1349","Hypercalcaemics","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"10.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1357","Pesticides (total)","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"909.000000","A",,,,,,,,,,,,,,,,,,,,,,,"2135.930000","A",,,,,,,,,,,,
"222","Tunisia","1309","Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"145.000000","Q",,,,,,,,,,,,,,,,,,,,,,,"762.000000","Q",,,,,,,,,,,,
"222","Tunisia","1354","Mineral Oils","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"18.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1320","Herbicides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"167.000000","Q",,,,,,,,,,,,,,,,,,,,,,,"278.840000","Q",,,,,,,,,,,,
"222","Tunisia","1331","Fungicides&Bactericides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"569.000000","Q",,,,,,,,,,,,,,,,,,,,,,,"1075.090000","Q",,,,,,,,,,,,
"222","Tunisia","1356","Plant Growth Regulators","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"0.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222","Tunisia","1345","Rodenticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"10.000000","Q",,,,,,,,,,,,,,,,,,,,,,,"20.000000","Q",,,,,,,,,,,,
"223","Turkey","1310","Chlorinated Hydrocarbons","5161","Use","tonnes of active ingredients","614.000000","Q","775.000000","Q","1635.000000","Q","665.000000","Q","601.000000","Q","732.000000","Q","830.000000","Q","794.000000","Q","1136.000000","Q","922.000000","Q","1125.000000","Q","1298.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"223","Turkey","1311","Organo-Phosphates","5161","Use","tonnes of active ingredients","7673.000000","Q","4891.000000","Q","5189.000000","Q","5153.000000","Q","4748.000000","Q","8455.000000","Q","8744.000000","Q","4382.000000","Q","4074.000000","Q","3718.000000","Q","3869.000000","Q","4001.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"223","Turkey","1312","Carbamates Insecticides","5161","Use","tonnes of active ingredients","7300.000000","Q","3930.000000","Q","4715.000000","Q","4461.000000","Q","3131.000000","Q","4095.000000","Q","3773.000000","Q","4392.000000","Q","5156.000000","Q","4956.000000","Q","4936.000000","Q","5136.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"223","Turkey","1313","Pyrethroids","5161","Use","tonnes of active ingredients","2031.000000","Q","813.000000","Q","1507.000000","Q","1880.000000","Q","2391.000000","Q","1357.000000","Q","1791.000000","Q","2518.000000","Q","1418.000000","Q","1622.000000","Q","1573.000000","Q","1490.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,
