POINT_ID,coarse,clay,silt,sand,pH_in_H2O,pH_in_CaCl2,OC,CaCO3,N,P,K,CEC,Notes,sample_ID,GPS_LAT,GPS_LONG
44122370,14,41,51,8,8.29,7.43,10.2,162.0,1.2,0.0,290.8,31.4,,13594,44.434497,11.140638
44122294,20,36,52,12,8.01,7.39,5.8,161.0,1.1,0.0,150.2,21.3,,13909,43.74904,11.12713
44122222,34,25,47,27,5.04,4.45,29.4,1.0,2.0,0.0,94.3,10.9,,13913,43.09934,11.11469
44103586,1,16,27,57,6.96,6.42,27.8,4.0,2.8,69.2,216.7,18.7,,3334,55.37222,11.40403
44103574,7,14,24,62,6.99,6.57,13.9,1.0,1.6,34.2,101.1,11.3,,3299,55.26329,11.39937
44103280,6,4,40,57,3.7,3.2,33.8,0.0,1.7,15.0,41.4,6.8,,2943,52.621865,11.314232
44103214,3,24,71,6,7.69,7.31,19.7,44.0,1.9,49.3,351.4,23.3,,1129,52.02888,11.29679
44103118,5,28,40,32,7.64,7.21,21.1,7.0,1.9,28.5,587.7,23.3,,1242,51.16586,11.27257
44102884,11,36,56,8,7.15,6.73,18.7,2.0,2.0,83.7,614.5,21.1,,2061,49.06243,11.21759
44102722,21,62,38,1,6.69,6.48,113.5,20.0,9.8,11.3,192.6,63.8,,2176,47.60522,11.18291
44102616,9,14,36,50,6.83,6.46,44.7,3.0,3.5,68.6,117.9,20.3,,13431,46.65106,11.16164
44102480,17,27,39,34,7.77,7.4,44.1,508.0,3.5,134.6,296.6,31.2,,13382,45.426202,11.135555
44102458,4,8,12,81,7.49,7.1,23.0,295.0,1.4,200.1,249.6,12.3,,13379,45.228174,11.131774
44102200,34,32,45,23,8.42,7.44,9.1,335.0,1.2,0.0,114.8,24.0,,13996,42.90036,11.08616
44083936,1,0,0,0,3.83,3.14,435.2,1.0,17.0,31.9,320.5,27.8,,18316,58.517085,11.490283
44083626,11,6,14,80,6.86,6.43,9.1,1.0,1.0,30.6,111.9,11.8,,3341,55.73423,11.38599
44083608,7,13,31,57,6.53,5.94,17.4,0.0,1.7,27.0,192.8,8.8,,3338,55.56911,11.3784
44083378,3,5,14,82,6.21,5.79,11.3,0.0,1.1,57.6,132.2,4.8,,1453,53.50248,11.3114
44083356,3,3,1,96,5.74,5.03,17.6,0.0,1.2,70.5,49.9,2.5,,1448,53.30502,11.30506
44083306,3,3,8,89,6.62,5.94,7.8,0.0,0.9,35.6,64.2,2.4,,2934,52.85613,11.2916
44083302,5,4,13,82,5.09,4.55,15.8,0.0,1.6,63.6,247.9,3.9,,2935,52.81985,11.29052
44083194,4,23,67,11,6.79,6.39,14.0,0.0,1.5,71.1,252.5,15.2,,2384,51.84944,11.26264
44083162,14,19,71,9,5.94,5.49,11.0,0.0,1.5,22.7,114.4,11.2,,2345,51.56189,11.25464
44083144,5,29,57,14,4.47,4.1,28.8,1.0,1.8,28.4,444.3,15.5,,2347,51.40012,11.25021
44083126,8,41,39,21,7.54,7.17,32.9,297.0,2.3,29.4,539.9,23.8,,2903,51.23799,11.24526
44083086,9,13,40,47,4.31,3.6,18.3,1.0,1.5,0.0,80.7,7.6,,1246,50.87888,11.23622
44082612,31,10,28,62,6.64,6.28,22.2,4.0,2.3,38.7,99.1,10.1,,13428,46.61539,11.13468
44082566,6,9,36,55,7.72,7.1,25.0,146.0,1.5,33.3,47.9,15.3,,13414,46.20115,11.12594
44082370,12,36,53,11,7.45,6.98,16.5,5.0,1.8,0.0,173.4,27.4,,13595,44.43499,11.09058
44082366,6,40,52,8,7.13,6.72,35.7,26.0,3.1,11.6,365.3,31.9,,13596,44.39893,11.08983
44063962,16,5,17,78,3.74,2.83,184.6,1.0,5.8,13.0,136.0,16.6,,18311,58.751192,11.465605
44063926,16,25,53,22,5.5,4.72,31.4,1.0,2.8,20.1,160.6,8.5,,18318,58.427498,11.452452
44063526,5,9,29,61,4.73,4.16,24.9,0.0,1.8,13.5,59.2,6.0,,3306,54.83286,11.32233
44063400,5,10,33,57,6.9,6.68,11.4,1.0,1.2,41.5,93.8,10.1,,3112,53.70066,11.28688
44063260,4,4,6,90,5.99,5.15,29.3,0.0,2.1,26.9,68.8,7.2,,2923,52.44282,11.25007
44063224,14,21,73,7,7.54,7.09,19.6,13.0,2.0,21.6,247.3,22.0,,1136,52.11934,11.24105
44063202,14,23,66,11,7.81,7.31,17.7,134.0,1.8,13.4,410.9,17.9,,2344,51.92163,11.23548
44062986,19,37,51,11,7.6,7.01,18.9,7.0,1.9,19.0,271.3,23.1,,1738,49.98023,11.18501
44062864,23,39,35,26,7.69,7.28,32.8,66.0,3.0,77.0,467.0,27.9,,2065,48.88324,11.15863
44062810,8,21,31,48,7.05,6.58,18.9,2.0,2.0,59.0,226.6,15.1,,1998,48.39753,11.14744
44062594,66,15,32,54,8.1,7.64,16.5,168.0,1.2,0.0,75.1,14.5,,13424,46.4538,11.10545
44062558,12,16,43,41,7.46,7.01,33.3,42.0,3.0,49.2,145.1,20.4,,13524,46.12939,11.0986
44062468,3,11,17,73,7.85,7.31,9.1,28.0,0.7,85.5,239.8,8.8,,13381,45.318694,11.082535
44062450,3,21,52,27,8.05,7.39,17.4,27.0,1.4,38.5,191.7,16.6,,13376,45.15644,11.07926
44062392,4,25,55,20,7.66,7.24,22.0,152.0,2.4,63.7,336.5,18.9,,13318,44.63343,11.06947
44062288,4,34,42,24,8.11,7.39,15.4,236.0,1.6,12.8,217.3,24.2,,14073,43.69572,11.05184
44043946,10,0,0,0,3.74,3.01,457.4,1.0,16.1,29.4,501.0,27.2,,18312,58.607682,11.425487
44043924,9,9,36,55,4.32,3.62,51.0,1.0,2.6,0.0,55.7,7.2,,18321,58.409877,11.41761
44043402,5,5,12,83,4.37,4.09,18.2,0.0,1.9,47.0,74.5,5.6,,3040,53.71889,11.25698
44043276,2,5,24,70,3.52,2.99,57.5,0.0,2.1,12.4,36.5,6.3,,2952,52.58681,11.22463
44043154,18,17,63,20,4.21,3.63,24.9,0.0,1.3,11.3,95.4,8.9,,2729,51.49059,11.1951
44043118,8,30,50,20,7.55,7.46,24.1,102.0,2.0,45.2,544.7,13.3,,1241,51.16705,11.1867
44043010,5,14,41,45,6.86,6.44,15.4,1.0,1.5,35.5,116.4,12.1,,2101,50.19629,11.16237
44042998,33,41,49,9,7.39,7.01,38.7,13.0,3.7,58.9,943.0,37.3,,1721,50.08841,11.15971
44042974,12,40,45,15,7.78,7.29,36.6,211.0,3.2,71.6,747.8,32.0,,1741,49.87265,11.15455
44042956,8,33,30,38,7.95,7.18,15.3,14.0,1.8,34.0,295.9,17.6,,1742,49.71083,11.1506
44042938,6,4,9,86,5.63,5.03,7.8,1.0,0.7,45.7,82.7,5.1,,1765,49.54898,11.14682
44042890,17,25,58,17,7.01,6.26,13.6,0.0,1.4,28.1,183.2,12.5,,2059,49.11734,11.13674
44042830,9,33,34,33,6.63,6.04,44.3,2.0,5.1,17.8,110.9,32.6,,1981,48.57772,11.12447
44042800,9,21,51,28,7.48,7.11,24.4,56.0,2.1,16.0,108.7,19.5,,2123,48.30785,11.11846
44042740,16,45,43,12,6.8,6.56,123.8,38.0,8.6,17.4,156.6,64.7,,2441,47.76804,11.10664
44042690,35,7,20,72,6.82,6.44,133.3,52.0,6.1,29.6,116.2,55.7,,204,47.31815,11.09741
44042412,13,32,65,3,7.72,7.11,12.9,144.0,1.3,17.5,213.8,20.3,,13314,44.81419,11.04749
44042394,2,41,55,5,7.84,7.37,12.2,108.0,1.8,13.0,215.6,25.1,,13317,44.65193,11.04439
44042278,34,22,41,37,7.3,6.94,37.2,164.0,2.5,0.0,133.6,25.8,,14080,43.60571,11.02544
44042268,36,38,44,17,7.83,7.41,8.3,213.0,1.3,0.0,121.6,22.1,,14083,43.51552,11.02391
44042188,6,18,46,36,8.19,7.5,9.3,164.0,1.1,0.0,93.4,13.0,,13991,42.79343,11.01144
44023602,14,15,28,57,6.83,6.08,15.8,0.0,1.4,28.5,69.6,12.7,,3335,55.51626,11.28328
44023516,6,23,40,37,7.75,7.37,14.8,10.0,1.6,53.3,181.3,16.9,,3305,54.74348,11.2574
44023416,3,16,52,32,6.83,6.43,13.1,0.0,1.5,39.2,194.4,10.4,,3114,53.84511,11.23329
44023336,4,5,10,84,6.5,6.12,10.6,0.0,0.9,0.0,47.7,4.9,,40038,53.12604,11.20978
44023318,2,8,23,69,6.11,5.49,17.6,0.0,1.6,30.3,153.1,9.3,,40034,52.96451,11.20552
44023246,26,7,21,72,4.24,3.86,25.3,1.0,1.8,24.6,61.7,5.8,,1135,52.31755,11.1879
44023164,19,23,52,25,4.54,3.8,10.8,0.0,1.0,0.0,42.1,7.9,,2346,51.580727,11.16856
44023092,21,52,46,1,6.43,6.02,41.5,6.0,3.0,0.0,302.1,28.1,,1247,50.93368,11.15227
44023074,16,18,63,20,7.89,7.39,12.2,715.0,1.3,0.0,196.4,11.6,,1355,50.77217,11.14818
44022858,11,23,61,16,6.54,6.15,12.6,0.0,1.4,53.2,147.2,13.9,,2075,48.82983,11.10292
44022618,11,11,43,46,7.08,6.63,18.7,3.0,1.9,23.6,46.6,15.9,,13429,46.67017,11.05762
44022576,31,29,40,31,7.37,7.04,26.9,26.0,2.5,33.6,256.0,23.1,,13415,46.29205,11.05008
44022536,35,15,33,51,7.68,7.14,27.9,263.0,1.9,45.4,329.1,23.7,,13419,45.93174,11.04307
44022418,7,53,45,2,7.54,7.32,15.9,149.0,2.6,17.7,328.3,13.6,,13315,44.86853,11.02315
44022364,22,30,49,21,7.75,7.22,13.9,122.0,1.5,12.6,179.0,22.5,,13330,44.38166,11.01436
44022210,25,31,51,19,8.05,7.31,15.0,127.0,1.5,0.0,231.3,19.1,,13959,42.99228,10.99044
44003970,12,6,25,69,4.08,3.06,136.8,0.0,5.3,0.0,94.5,13.8,,18310,58.824207,11.365065
44003286,24,6,47,46,5.47,5.09,9.3,1.0,1.0,37.0,78.2,3.3,,2937,52.67744,11.16747
44003178,6,16,73,11,4.15,3.52,23.3,0.0,1.2,0.0,24.5,7.2,,2750,51.70684,11.14291
44002570,10,11,30,59,7.4,7.0,18.4,54.0,1.5,0.0,56.0,15.0,,13413,46.23822,11.0231
44002532,18,16,37,47,7.6,7.16,33.8,348.0,2.6,64.9,182.4,21.3,,13420,45.895978,11.016629
44002278,37,38,53,8,8.36,7.59,8.3,131.0,1.3,0.0,164.2,16.5,,14079,43.60623,10.97609
43983994,12,7,23,69,4.54,3.71,76.1,1.0,3.4,0.0,61.9,4.7,,18320,59.040328,11.338705
43983968,19,17,60,23,4.32,3.77,23.8,1.0,2.0,10.4,56.1,6.5,,18309,58.806538,11.329785
43983400,3,8,56,37,5.07,4.54,10.1,0.0,1.1,56.6,125.1,4.2,,2178,53.70188,11.16579
43983378,4,11,27,62,6.42,5.42,11.1,0.0,1.1,27.7,89.7,4.6,,1454,53.50422,11.1604
43983342,4,9,12,79,5.75,5.17,15.2,0.0,1.6,52.7,195.1,6.9,,1438,53.17829,11.15021
43983320,7,16,30,54,6.34,5.64,35.5,1.0,2.9,107.9,49.1,27.6,,40035,52.98308,11.14643
43983288,6,9,51,40,3.68,3.05,86.8,0.0,3.0,13.8,53.3,9.3,,2942,52.69557,11.13896
43983248,11,21,27,52,7.71,7.01,13.3,3.0,1.7,44.7,290.2,14.0,,1134,52.33614,11.12969
43983212,4,17,73,9,7.51,7.04,18.3,12.0,1.8,24.7,295.3,17.5,,1127,52.0129,11.12126
43983162,24,21,59,20,5.08,4.35,13.8,1.0,1.7,11.7,67.2,11.2,,2731,51.56333,11.11046
43983158,6,21,67,12,3.85,3.17,55.2,0.0,2.9,12.0,68.6,13.5,,2730,51.52736,11.10957
43983014,18,47,46,7,7.49,7.18,32.0,23.0,3.1,64.1,609.8,29.9,,2290,50.23308,11.07917
43982888,6,38,48,14,6.4,5.94,26.3,0.0,2.7,37.4,257.7,21.5,,2060,49.10019,11.05419
43982852,10,29,54,17,7.33,6.95,27.2,27.0,1.9,95.4,543.3,22.1,,1994,48.77638,11.04764
43982798,12,22,50,28,6.67,5.95,14.2,0.0,1.6,64.4,235.0,16.2,,2124,48.29066,11.03724
43982780,16,27,53,20,6.79,6.39,32.2,2.0,3.2,50.6,57.4,22.3,,2125,48.1287,11.03391
43982748,2,23,41,36,6.35,5.99,40.1,0.0,4.1,47.8,151.0,20.3,,2158,47.84079,11.0281
43982428,7,54,43,3,7.62,7.23,20.3,122.0,2.4,41.6,708.7,31.2,,13490,44.95916,10.97417
43982406,6,47,51,2,7.88,7.19,12.1,151.0,1.5,0.0,323.3,27.2,,13316,44.76083,10.97071
43982388,21,34,60,6,7.96,7.3,12.6,139.0,1.5,0.0,241.4,22.2,,13319,44.59855,10.968
43982298,10,9,31,59,5.1,4.36,5.5,1.0,1.1,33.9,64.3,7.8,,13738,43.78686,10.95437
43982208,31,24,39,37,8.21,7.31,13.6,6.0,1.5,0.0,85.6,18.4,,13958,42.97475,10.94118
43963964,17,18,26,56,4.15,3.64,90.3,1.0,4.5,0.0,44.9,9.8,,18308,58.770935,11.293955
43962686,2,12,46,42,7.69,7.28,31.4,91.0,3.2,12.4,46.3,16.7,,205,47.28307,10.99066
43962614,15,14,37,49,6.44,6.07,67.7,0.0,6.5,36.5,125.1,30.7,,13423,46.63488,10.97847
43962526,35,49,43,8,6.73,6.47,171.2,17.0,12.3,16.2,130.0,74.9,,13418,45.84197,10.96217
43962488,0,37,56,7,7.67,7.22,30.2,79.0,3.0,45.0,422.7,50.4,,13380,45.500044,10.958256
43962444,3,39,50,11,7.92,7.34,15.1,101.0,1.6,41.6,366.9,26.9,,13492,45.10357,10.95134
43962380,8,23,34,43,7.71,7.26,10.5,201.0,1.2,0.0,68.9,18.1,,13329,44.52676,10.94161
43943536,12,13,26,60,7.61,7.08,12.7,11.0,1.6,26.1,126.8,14.3,,3304,54.92442,11.13827
43943432,4,15,33,52,7.74,7.29,36.0,75.0,3.0,90.7,367.2,22.8,,40001,53.99269,11.11432
43943420,5,6,38,57,6.78,6.21,10.6,0.0,1.2,33.7,107.1,10.1,,1450,53.88214,11.10994
43943410,10,16,40,44,7.19,6.3,10.4,1.0,1.2,59.3,120.7,11.0,,3113,53.79229,11.1076
43943276,9,4,28,68,6.36,5.91,9.8,1.0,1.0,45.3,107.1,4.8,,2954,52.58832,11.0771
43943258,11,28,27,45,5.98,5.66,106.2,1.0,9.0,32.3,83.9,47.5,,2957,52.42657,11.07321
43943180,17,14,48,38,6.52,5.69,54.0,14.0,2.4,17.0,39.3,13.6,,2749,51.72562,11.05651
43943086,3,29,61,9,7.47,7.07,26.1,19.0,2.7,19.2,348.2,25.7,,2280,50.88082,11.03727
43942996,47,59,36,5,5.91,5.58,48.5,2.0,4.8,0.0,405.3,30.5,,2291,50.07178,11.01965
43942820,4,13,26,61,6.05,5.59,10.3,2.0,1.3,60.9,224.0,17.9,,1997,48.48905,10.98723
43942754,0,36,49,16,5.67,5.18,63.2,0.0,5.4,0.0,99.7,28.5,,2164,47.89527,10.97572
43942550,50,17,26,57,7.31,6.94,129.2,528.0,7.0,11.0,0.0,38.2,,13421,46.0585,10.9426
43942456,13,33,48,19,7.98,7.5,12.4,221.0,1.3,34.4,234.4,20.1,,13493,45.21192,10.92781
43942348,30,49,42,9,7.38,6.96,26.3,74.0,2.9,169.6,1266.2,23.9,,13333,44.23841,10.91233
43942340,26,37,50,13,6.68,6.24,33.2,2.0,2.7,0.0,188.8,23.3,,13593,44.16616,10.91072
43923988,28,0,0,0,3.92,3.02,380.0,1.0,11.2,41.5,313.7,29.4,,18319,58.98735,11.23249
43923394,5,11,29,59,5.83,5.32,16.8,1.0,1.5,56.5,317.8,8.8,,1456,53.65062,11.0721
43923268,4,5,7,88,5.68,5.2,55.8,0.0,3.6,11.4,46.2,10.8,,2953,52.51665,11.0459
43923244,4,11,22,67,4.08,3.49,42.9,0.0,2.3,14.0,78.0,7.9,,1128,52.30104,11.04091
43923118,3,19,78,3,7.55,7.16,23.7,15.0,2.3,26.7,565.4,27.4,,2902,51.16854,11.01531
43922872,6,22,68,10,5.92,5.4,16.3,1.0,1.7,55.8,191.1,10.4,,2064,48.95703,10.96924
43922812,6,33,40,28,7.46,7.09,59.7,177.0,5.4,24.4,100.6,39.1,,2375,48.41731,10.95879
43922494,3,29,57,14,8.04,7.37,18.3,92.0,1.8,31.0,196.2,46.2,,13383,45.554568,10.90808
43922458,11,24,55,20,8.02,7.51,11.8,171.0,1.1,12.5,166.5,21.7,,13494,45.23016,10.90268
43922404,15,44,52,4,7.48,7.28,15.1,51.0,2.4,24.0,355.2,29.0,,13323,44.74348,10.8948
43922296,2,28,37,35,7.52,6.75,27.6,27.0,1.8,0.0,114.2,20.2,,13729,43.76949,10.87969
43903626,4,4,6,91,4.66,4.02,8.1,0.0,0.8,47.5,50.5,2.2,,3337,55.73371,11.09786
43903522,6,19,31,50,6.36,6.08,13.1,0.0,1.5,39.4,261.1,9.8,,3303,54.79918,11.07255
43903360,3,8,12,80,6.07,5.52,28.9,1.0,2.9,27.3,81.9,10.5,,1439,53.34357,11.03592
43903090,6,29,61,10,7.9,7.25,21.1,13.0,2.2,43.2,156.8,22.4,,2279,50.91724,10.9812
43903072,6,27,52,21,7.29,7.0,38.7,24.0,3.8,30.6,130.9,28.2,,2285,50.75546,10.97781
43902982,12,19,29,52,7.46,6.98,19.1,1.0,2.0,22.2,155.6,14.7,,1740,49.94642,10.96126
43902532,4,15,47,38,7.69,7.24,24.7,286.0,2.3,11.0,87.2,20.3,,13417,45.89711,10.88821
43902430,28,53,46,1,7.67,7.28,18.6,155.0,2.2,14.3,231.8,28.3,,13491,44.97807,10.87326
43883332,4,4,27,68,5.99,5.29,12.7,0.0,1.1,70.4,128.3,2.8,,40036,53.09133,10.99876
43883310,5,4,12,84,6.43,5.86,12.2,0.0,1.1,78.6,120.2,5.2,,2941,52.89456,10.99923
43883278,7,4,19,77,4.1,3.51,43.3,1.0,2.3,19.7,42.5,6.5,,2955,52.60706,10.98909
43883148,2,27,63,10,7.47,6.86,19.8,2.0,2.0,52.3,148.8,24.3,,2756,51.43879,10.96358
43883134,14,14,85,1,4.2,3.57,14.6,0.0,1.1,12.0,55.3,8.4,,2757,51.31293,10.96099
43882972,13,20,16,64,6.83,6.47,22.8,3.0,2.1,27.0,99.0,23.8,,1755,49.8567,10.93164
43882878,6,49,45,6,7.72,7.16,19.8,48.0,2.1,0.0,264.4,24.0,,2062,49.01142,10.91563
43882828,9,21,32,47,7.38,7.13,49.3,120.0,4.9,62.3,117.1,29.6,,1996,48.56172,10.90738
43882738,10,31,50,19,5.84,5.51,50.8,1.0,5.2,21.1,115.5,29.0,,2157,47.75198,10.89302
43882468,22,20,32,48,7.5,7.08,28.7,89.0,2.6,293.8,208.8,20.7,,13378,45.320716,10.853286
43863456,7,18,30,53,6.74,6.32,13.8,0.0,1.4,48.9,140.6,12.7,,1457,54.20665,10.99597
43863412,4,17,31,53,7.69,7.09,14.9,9.0,1.5,20.5,82.2,14.5,,1460,53.81131,10.98751
43863190,4,4,12,84,3.54,2.99,48.5,1.0,1.5,10.7,20.9,5.1,,2748,51.81648,10.94263
43862980,21,68,23,9,6.35,6.09,61.2,1.0,6.1,12.0,150.9,39.0,,1739,49.92886,10.90515
43862934,4,17,41,42,6.92,6.59,13.8,1.0,1.3,54.1,265.3,9.9,,1763,49.5153,10.89732
43862926,8,18,28,53,6.39,5.56,19.3,0.0,2.0,21.2,47.7,11.2,,1762,49.4433,10.89613
43862872,12,27,68,5,5.86,5.16,19.2,0.0,2.2,21.6,80.6,13.6,,2063,48.95776,10.88776
43862854,7,9,27,63,6.54,5.96,14.2,0.0,1.4,64.7,204.4,9.0,,1993,48.79579,10.88443
43862362,6,40,34,27,6.0,5.4,17.9,0.0,1.9,41.0,180.0,26.8,,13331,44.36531,10.81375
43862296,3,25,50,26,8.38,7.48,4.5,126.0,0.9,0.0,90.6,19.2,,13730,43.77009,10.80535
43862260,5,26,56,18,7.8,7.32,11.2,153.0,1.2,0.0,57.8,13.7,,13986,43.4455,10.80095
43843470,5,17,29,54,7.54,7.11,35.1,70.0,3.1,75.3,127.3,25.2,,40002,54.33268,10.96825
43843354,3,2,3,95,6.5,6.11,18.4,1.0,1.5,90.5,118.6,8.0,,1437,53.29041,10.94468
43843350,5,10,11,79,6.6,6.3,9.4,3.0,1.1,62.1,168.3,9.5,,40037,53.25373,10.94374
43843308,9,9,16,75,6.47,5.74,6.9,0.0,0.8,34.6,83.2,6.1,,2940,52.8768,10.93577
43843282,4,5,24,71,6.52,6.15,15.6,0.0,1.2,62.7,119.2,3.9,,1147,52.64346,10.93076
43843278,4,4,22,73,3.93,3.18,78.7,0.0,4.4,38.0,102.4,6.1,,1146,52.60751,10.93002
43843264,0,0,0,0,5.11,4.89,415.8,1.0,28.5,15.2,119.1,120.4,,2956,52.48169,10.92727
43843242,3,27,15,58,7.27,6.85,14.1,3.0,1.6,24.4,374.8,13.0,,1150,52.28399,10.92319
43843170,57,35,40,25,3.84,3.43,58.8,2.0,3.9,13.5,52.4,15.9,many stones,2732,51.63697,10.91
43842966,6,15,37,48,6.38,5.97,9.5,0.0,1.0,19.6,179.3,9.7,,1753,49.80323,10.87509
43842900,8,10,26,64,5.36,4.61,9.4,1.0,0.8,95.6,116.5,2.9,,2057,49.20973,10.86443
43842840,47,20,44,37,8.08,7.43,40.3,275.0,1.9,59.6,162.5,18.7,,1995,48.67012,10.85505
43842814,4,11,24,65,6.5,6.15,10.5,1.0,1.3,59.9,198.2,7.6,,2378,48.43623,10.85081
43842480,26,15,34,50,7.37,7.04,56.9,351.0,4.3,90.8,466.2,25.0,,13391,45.429265,10.803879
43842306,10,14,28,58,6.82,6.54,28.8,2.0,2.8,38.3,185.3,20.2,,13727,43.86057,10.78177
43823412,9,9,19,72,6.55,5.86,15.2,1.0,1.5,37.2,105.0,10.9,,1447,53.81178,10.92592
43823178,8,19,58,23,5.42,4.46,37.7,1.0,2.8,14.4,61.2,10.4,,2752,51.70913,10.88249
43823106,5,20,72,8,7.69,7.32,40.1,26.0,3.0,25.5,777.9,31.4,,2278,51.06197,10.87014
43823034,11,15,34,51,6.34,5.7,28.3,0.0,2.4,76.8,270.9,11.1,,2287,50.41478,10.85818
43822998,5,23,39,38,7.38,6.78,14.6,1.0,1.6,24.4,247.1,15.4,,1756,50.09114,10.85234
43822836,13,45,33,22,7.5,7.12,66.5,98.0,6.3,54.0,192.7,54.2,,2376,48.63431,10.82732
43822800,20,33,42,24,7.32,6.86,24.6,11.0,2.5,45.9,155.1,26.5,,2126,48.31044,10.822
43822458,15,25,39,37,7.09,6.87,48.4,211.0,4.5,137.6,678.4,26.2,,13495,45.23117,10.77554
43822404,4,29,42,29,7.53,7.14,21.5,101.0,1.9,67.0,418.1,21.3,,13322,44.74445,10.76884
43803288,3,6,54,40,4.44,3.74,17.6,1.0,1.0,0.0,50.7,4.9,,1148,52.6978,10.87263
43803270,14,3,11,85,6.22,5.81,15.3,0.0,1.3,61.2,100.8,5.8,,1145,52.53607,10.8695
43803230,6,11,88,1,4.13,3.78,21.9,0.0,1.3,0.0,33.4,3.5,,1169,52.17658,10.86245
43803148,11,13,42,44,6.12,5.47,29.7,4.0,1.2,0.0,84.4,8.6,,2759,51.43969,10.84853
43803090,21,40,51,10,7.47,7.07,42.4,46.0,3.9,57.7,664.5,32.8,,2281,50.91838,10.839
43803086,8,62,35,3,6.51,6.12,47.7,2.0,4.0,0.0,343.1,38.6,,2282,50.8824,10.83837
43802888,12,43,30,27,7.41,6.97,26.8,4.0,2.4,34.3,346.0,21.5,,2058,49.1022,10.80778
43802784,10,21,72,7,6.61,6.1,9.2,2.0,1.1,30.0,157.4,8.9,,2127,48.16672,10.79282
43802766,7,34,49,16,6.24,6.03,121.2,1.0,12.2,33.5,86.8,62.0,,2166,48.00475,10.7903
43802748,3,17,61,22,6.84,6.37,53.5,3.0,5.7,13.5,166.6,32.5,,2159,47.84277,10.78779
43802726,12,29,41,30,6.35,5.93,37.5,10.0,3.9,0.0,85.4,20.8,,2156,47.6448,10.78474
43802684,15,23,48,29,6.95,6.91,135.7,200.0,11.5,32.3,47.7,56.5,,206,47.2668,10.77904
43802474,2,18,38,43,7.53,7.09,33.5,231.0,2.3,147.2,204.3,18.1,,13377,45.375676,10.751826
43802388,8,26,55,19,7.84,7.41,12.4,202.0,1.5,26.9,302.4,17.3,,13326,44.60038,10.74179
43802352,34,45,41,14,7.88,7.23,18.4,21.0,1.9,0.0,166.4,30.2,,13332,44.27581,10.737
43802266,6,25,42,33,8.1,7.5,7.2,132.0,0.8,0.0,102.1,15.1,,13990,43.49991,10.72811
43783298,7,13,25,62,5.37,5.0,71.8,0.0,6.7,69.9,511.1,12.1,,2938,52.78786,10.84486
43783262,10,2,10,87,4.69,4.22,25.0,1.0,1.5,60.1,44.2,1.0,,1143,52.46437,10.83863
43783136,3,29,69,2,4.59,3.89,17.3,1.0,1.4,0.0,150.2,15.7,,2758,51.33203,10.81785
43783100,4,33,63,4,7.44,7.02,17.8,5.0,2.1,20.2,402.0,21.7,,2277,51.00846,10.81214
43782956,3,24,47,29,6.71,5.74,11.0,0.0,1.2,16.1,246.6,11.7,,1754,49.71391,10.79023
43782884,17,30,53,17,5.9,5.04,16.7,1.0,1.9,15.6,146.0,14.2,,1999,49.06643,10.77983
43782758,8,30,34,36,6.3,5.82,43.3,2.0,4.4,43.1,319.3,23.3,,2163,47.93296,10.76242
43782612,9,12,40,48,6.07,5.68,31.3,0.0,3.2,58.7,14.1,13.0,,13422,46.618946,10.743508
43782416,19,41,56,3,7.66,7.3,23.1,129.0,2.1,0.0,340.3,25.2,high electrical conductivity,13321,44.85261,10.72005
43763306,10,4,13,82,4.89,4.75,12.0,0.0,1.0,95.3,67.9,2.7,,2939,52.85989,10.81662
43763252,7,5,39,55,4.87,4.38,31.3,2.0,1.5,0.0,38.7,5.7,,1144,52.37468,10.8076
43763216,15,17,21,63,7.2,6.83,53.6,17.0,4.2,35.4,269.9,22.3,,2745,52.0512,10.80177
43762988,4,11,21,69,5.9,5.15,13.9,0.0,1.5,10.4,62.3,8.1,,1757,50.00182,10.7671
43762910,8,18,36,46,6.68,6.26,34.6,1.0,3.5,45.7,106.0,21.9,,1617,49.30043,10.75607
43762730,4,27,56,17,7.12,6.72,55.8,14.0,5.7,21.8,119.8,31.7,,2154,47.68118,10.73207
43762448,13,23,61,16,7.99,7.4,12.2,75.0,1.2,11.5,299.0,18.3,,13499,45.1416,10.69813
43762424,16,30,63,6,7.97,7.53,11.5,143.0,1.4,0.0,123.7,22.9,,13337,44.92535,10.69541
43762406,22,66,30,4,7.82,7.17,45.8,80.0,4.3,153.1,872.7,40.8,,13324,44.76303,10.69346
43762394,9,28,55,17,7.94,7.32,19.9,215.0,2.0,18.2,250.3,21.0,,13327,44.65511,10.69231
43743460,6,17,31,52,7.41,6.89,13.3,4.0,1.5,42.9,161.2,12.4,,1452,54.24397,10.81283
43743280,2,1,7,92,3.76,2.88,32.0,1.0,1.1,0.0,33.7,8.0,,1149,52.62653,10.78269
43743244,5,16,24,59,4.88,4.27,30.2,1.0,1.9,10.1,118.0,8.8,,1151,52.3031,10.77694
43743118,3,22,66,12,7.72,7.28,14.6,113.0,1.4,38.3,335.7,16.5,,2500,51.17047,10.75852
43742926,13,25,25,51,6.91,6.6,38.1,3.0,3.7,24.1,148.7,24.5,,1616,49.44452,10.73071
43742920,3,9,24,67,7.14,6.53,13.6,2.0,1.7,63.8,388.3,9.4,,1615,49.39056,10.72992
43742902,7,11,26,63,7.49,6.97,6.0,12.0,0.7,60.5,198.0,9.0,,2056,49.22869,10.7275
